
#####################
#### grain 13

#    orientation:
#
#    q = [7.438407e-01, 6.324508e-01, 2.031810e-01, -7.365114e-02]
#
#    R = [[9.066e-01, 3.666e-01, 2.091e-01],
#         [1.474e-01, 1.892e-01, -9.708e-01],
#         [-3.954e-01, 9.110e-01, 1.174e-01]]
#
#    left stretch tensor:
#
#    V = [[9.979e-01, -1.731e-04, -1.581e-04],
#         [-1.731e-04, 9.965e-01, -3.919e-04],
#         [-1.581e-04, -3.919e-04, 9.970e-01]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[-2.129e-03, -1.736e-04, -1.585e-04],
#         [-1.736e-04, -3.517e-03, -3.932e-04],
#         [-1.585e-04, -3.932e-04, -2.986e-03]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-2.180e-03, 9.938e-05, 2.243e-04],
#         [9.938e-05, -3.155e-03, 5.201e-04],
#         [2.243e-04, 5.201e-04, -3.297e-03]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[9.085e-01, 3.675e-01, 2.094e-01],
#         [1.480e-01, 1.903e-01, -9.742e-01],
#         [-3.964e-01, 9.138e-01, 1.174e-01]]
#
#    lattice parameters:
#
#    2.94437, 2.94197, 4.67008, 89.9613, 89.9743, 120.016
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (-0.307693, 0.0102187, -0.402477)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
	-999	0	1	-1	0	4.2566e+00	-1.7670e+02	1.0349e+02	nan       	nan       	nan       	1.6788e-02	4.9637e+00	4.7729e+00	7.7181e-02	-2.2563e-02	-3.8425e-01	nan       	nan       	nan
	-999	0	0	1	0	4.2539e+00	2.3233e+01	4.0447e+01	nan       	nan       	nan       	1.7841e-02	9.6900e+00	1.1312e+01	2.6472e-01	1.5465e-01	2.4480e-01	nan       	nan       	nan
	1575	0	-1	1	0	4.2566e+00	3.2971e+00	9.9226e+01	4.2534e+00	3.2761e+00	9.9262e+01	3.1585e-03	2.0980e-02	3.6673e-02	-7.7181e-02	2.2563e-02	3.8425e-01	9.9185e+02	1.3956e+03	9.9262e+01
	2697	0	-1	0	0	4.2521e+00	-1.9698e+01	1.5555e+02	4.2519e+00	-1.9622e+01	1.5576e+02	1.4905e-04	7.6113e-02	2.0569e-01	-3.4190e-01	-1.3209e-01	1.3945e-01	1.1380e+03	1.3761e+03	1.5576e+02
	89	1	0	0	-2	4.6430e+00	1.1504e+02	2.3729e+01	4.6430e+00	1.1513e+02	2.3675e+01	6.2134e-05	9.3045e-02	5.3671e-02	-1.7277e-01	3.8762e-01	-5.6997e-02	6.4564e+02	8.4840e+02	2.3675e+01
	663	2	0	-1	1	4.8496e+00	-1.2875e+02	5.4366e+01	4.8483e+00	-1.2871e+02	5.4321e+01	1.3264e-03	3.9017e-02	4.5191e-02	-1.7833e-01	-3.4846e-01	-2.1631e-01	1.3441e+03	7.5666e+02	5.4321e+01
	1944	2	1	-1	1	4.8510e+00	-1.5105e+02	1.1746e+02	4.8486e+00	-1.5105e+02	1.1729e+02	2.3061e-03	4.1812e-03	1.6914e-01	1.6356e-01	-2.1637e-01	-3.5575e-01	1.2184e+03	6.5377e+02	1.1729e+02
	394	2	0	-1	-1	4.8433e+00	1.7497e+02	4.0329e+01	4.8446e+00	1.7501e+02	4.0264e+01	1.2747e-03	4.4478e-02	6.4874e-02	-3.5110e-01	3.9157e-02	-2.7330e-01	9.7626e+02	5.9936e+02	4.0264e+01
	2592	2	1	0	-1	4.8458e+00	1.3312e+02	1.5023e+02	4.8502e+00	1.3321e+02	1.5030e+02	4.3673e-03	9.2150e-02	6.8813e-02	2.5552e-01	3.2590e-01	-1.6794e-01	7.0409e+02	7.3546e+02	1.5030e+02
	1414	2	1	-1	-1	4.8466e+00	1.5745e+02	9.1347e+01	4.8471e+00	1.5741e+02	9.1253e+01	5.3646e-04	3.6442e-02	9.3264e-02	-9.2016e-03	1.7125e-01	-4.1275e-01	8.5031e+02	6.3235e+02	9.1253e+01
	287	2	0	1	1	4.8433e+00	-5.0339e+00	3.5467e+01	4.8478e+00	-4.9785e+00	3.5274e+01	4.4900e-03	5.5430e-02	1.9259e-01	3.5110e-01	-3.9157e-02	2.7330e-01	1.0499e+03	1.4439e+03	3.5274e+01
	1320	2	-1	1	1	4.8466e+00	-2.2550e+01	8.6099e+01	4.8448e+00	-2.2579e+01	8.6240e+01	1.8198e-03	2.9831e-02	1.4050e-01	9.2016e-03	-1.7125e-01	4.1275e-01	1.1760e+03	1.4151e+03	8.6240e+01
	2453	2	-1	0	1	4.8458e+00	-4.6880e+01	1.4314e+02	4.8466e+00	-4.6824e+01	1.4328e+02	8.0827e-04	5.6592e-02	1.3413e-01	-2.5552e-01	-3.2590e-01	1.6794e-01	1.3225e+03	1.3159e+03	1.4328e+02
	1828	2	-1	1	-1	4.8510e+00	2.8954e+01	1.1192e+02	4.8463e+00	2.8975e+01	1.1178e+02	4.6151e-03	2.1421e-02	1.4321e-01	-1.6356e-01	2.1637e-01	3.5575e-01	8.0765e+02	1.3957e+03	1.1178e+02
	525	2	0	1	-1	4.8496e+00	5.1247e+01	4.6626e+01	4.8501e+00	5.1273e+01	4.6753e+01	5.1766e-04	2.5934e-02	1.2745e-01	1.7833e-01	3.4846e-01	2.1631e-01	6.8203e+02	1.2871e+03	4.6753e+01
	-999	3	0	-1	2	6.3035e+00	-1.1086e+02	7.2703e+01	nan       	nan       	nan       	1.5378e-02	9.2341e+00	2.5743e+00	-9.1952e-02	-5.4227e-01	-1.8781e-01	nan       	nan       	nan
	-999	3	1	-1	2	6.3038e+00	-1.3503e+02	1.3182e+02	nan       	nan       	nan       	2.7287e-02	4.4650e+00	2.5557e+00	2.4995e-01	-4.1018e-01	-3.2725e-01	nan       	nan       	nan
	-999	3	0	-1	-2	6.2938e+00	1.5629e+02	3.8036e+01	nan       	nan       	nan       	4.2479e-02	4.6680e+00	1.0773e+01	-4.3748e-01	2.3297e-01	-3.0180e-01	nan       	nan       	nan
	2363	3	1	0	-2	6.2989e+00	1.1633e+02	1.3780e+02	6.3026e+00	1.1640e+02	1.3825e+02	3.7130e-03	6.3092e-02	4.5264e-01	1.6913e-01	5.1971e-01	-1.9644e-01	5.1873e+02	7.8013e+02	1.3825e+02
	-999	3	1	-1	-2	6.2971e+00	1.4097e+02	8.1828e+01	nan       	nan       	nan       	5.3655e-03	4.4514e+00	5.0478e+00	-9.5585e-02	3.6506e-01	-4.4125e-01	nan       	nan       	nan
	-999	3	0	1	2	6.2938e+00	-2.3707e+01	3.1164e+01	nan       	nan       	nan       	3.7686e-02	1.2706e+01	1.5627e+00	4.3748e-01	-2.3297e-01	3.0180e-01	nan       	nan       	nan
	-999	3	-1	1	2	6.2971e+00	-3.9028e+01	7.3727e+01	nan       	nan       	nan       	3.1461e-03	7.2994e+00	1.0544e+01	9.5585e-02	-3.6506e-01	4.4125e-01	nan       	nan       	nan
	2064	3	-1	0	2	6.2989e+00	-6.3665e+01	1.2366e+02	6.3001e+00	-6.3635e+01	1.2380e+02	1.2183e-03	3.0281e-02	1.3811e-01	-1.6913e-01	-5.1971e-01	1.9644e-01	1.5081e+03	1.2704e+03	1.2380e+02
	-999	3	-1	1	-2	6.3038e+00	4.4975e+01	1.2292e+02	nan       	nan       	nan       	3.7883e-02	3.9953e+00	2.1512e+00	-2.4995e-01	4.1018e-01	3.2725e-01	nan       	nan       	nan
	-999	3	0	1	-2	6.3035e+00	6.9139e+01	5.5123e+01	nan       	nan       	nan       	2.2391e-03	1.7579e+00	8.8534e+00	9.1952e-02	5.4227e-01	1.8781e-01	nan       	nan       	nan
	1118	4	1	-2	0	7.3756e+00	-1.6486e+02	7.7219e+01	7.3727e+00	-1.6487e+02	7.7257e+01	2.8509e-03	6.9517e-03	3.7647e-02	-1.8754e-01	-1.7722e-01	-6.2905e-01	1.1819e+03	3.9871e+02	7.7257e+01
	2240	4	2	-1	0	7.3724e+00	1.7071e+02	1.3240e+02	7.3742e+00	1.7071e+02	1.3230e+02	1.8373e-03	8.2133e-03	1.0258e-01	4.1908e-01	1.0953e-01	-5.2370e-01	9.0877e+02	3.8723e+02	1.3230e+02
	970	4	-1	2	0	7.3756e+00	1.5140e+01	6.9579e+01	7.3733e+00	1.5135e+01	6.9734e+01	2.2323e-03	5.0398e-03	1.5437e-01	1.8754e-01	1.7722e-01	6.2905e-01	8.4402e+02	1.6479e+03	6.9734e+01
	2084	4	-2	1	0	7.3724e+00	-9.2937e+00	1.2493e+02	7.3704e+00	-9.2944e+00	1.2491e+02	1.9501e-03	6.5706e-04	2.4228e-02	-4.1908e-01	-1.0953e-01	5.2370e-01	1.1177e+03	1.6641e+03	1.2491e+02
	1740	5	0	-1	3	8.1713e+00	-1.0153e+02	1.0767e+02	8.1704e+00	-1.0152e+02	1.0766e+02	8.7268e-04	6.1948e-03	1.3253e-02	-5.5687e-03	-7.3608e-01	-1.5931e-01	1.7170e+03	8.8099e+02	1.0766e+02
	2503	5	1	-1	3	8.1709e+00	-1.2648e+02	1.4524e+02	8.1698e+00	-1.2645e+02	1.4526e+02	1.1021e-03	3.5262e-02	2.8904e-02	3.3633e-01	-6.0399e-01	-2.9875e-01	1.5905e+03	5.9926e+02	1.4526e+02
	-999	5	0	-1	-3	8.1600e+00	1.4533e+02	3.7189e+01	nan       	nan       	nan       	2.0708e-02	2.5398e+00	4.4204e+00	-5.2387e-01	4.2678e-01	-3.3030e-01	nan       	nan       	nan
	2056	5	1	0	-3	8.1664e+00	1.0813e+02	1.2312e+02	8.1704e+00	1.0815e+02	1.2346e+02	3.9543e-03	2.6085e-02	3.4614e-01	8.2750e-02	7.1352e-01	-2.2494e-01	3.3127e+02	8.0149e+02	1.2346e+02
	1071	5	1	-1	-3	8.1632e+00	1.3187e+02	7.4927e+01	8.1651e+00	1.3187e+02	7.4780e+01	1.9044e-03	2.2429e-03	1.4776e-01	-1.8197e-01	5.5887e-01	-4.6974e-01	4.7919e+02	5.4432e+02	7.4780e+01
	-999	5	0	1	3	8.1600e+00	-3.4672e+01	2.7275e+01	nan       	nan       	nan       	9.0707e-03	6.3694e-01	8.9915e+00	5.2387e-01	-4.2678e-01	3.3030e-01	nan       	nan       	nan
	823	5	-1	1	3	8.1632e+00	-4.8131e+01	6.2722e+01	8.1656e+00	-4.8119e+01	6.2760e+01	2.4749e-03	1.1953e-02	3.8150e-02	1.8197e-01	-5.5887e-01	4.6974e-01	1.5480e+03	1.5019e+03	6.2760e+01
	1534	5	-1	0	3	8.1664e+00	-7.1871e+01	9.7276e+01	8.1685e+00	-7.1860e+01	9.7305e+01	2.0996e-03	1.1364e-02	2.9820e-02	-8.2750e-02	-7.1352e-01	2.2494e-01	1.6959e+03	1.2477e+03	9.7305e+01
	-999	5	-1	1	-3	8.1709e+00	5.3517e+01	1.3154e+02	nan       	nan       	nan       	4.1348e-02	6.7549e+00	2.1100e-01	-3.3633e-01	6.0399e-01	2.9875e-01	nan       	nan       	nan
	946	5	0	1	-3	8.1713e+00	7.8474e+01	6.8327e+01	8.1707e+00	7.8489e+01	6.8731e+01	5.7188e-04	1.4392e-02	4.0451e-01	5.5687e-03	7.3608e-01	1.5931e-01	3.0953e+02	1.1659e+03	6.8731e+01
#
#    final completeness for grain 5: 67.5%
#####################


#####################
#### grain 20

#    orientation:
#
#    q = [8.215562e-01, 3.854554e-01, 3.981058e-01, -1.340943e-01]
#
#    R = [[6.471e-01, 5.272e-01, 5.508e-01],
#         [8.657e-02, 6.669e-01, -7.401e-01],
#         [-7.575e-01, 5.266e-01, 3.859e-01]]
#
#    left stretch tensor:
#
#    V = [[9.973e-01, 6.602e-04, 2.615e-04],
#         [6.602e-04, 9.967e-01, -5.586e-04],
#         [2.615e-04, -5.586e-04, 9.972e-01]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[-2.745e-03, 6.623e-04, 2.624e-04],
#         [6.623e-04, -3.323e-03, -5.604e-04],
#         [2.624e-04, -5.604e-04, -2.805e-03]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-2.893e-03, 5.487e-04, -6.079e-04],
#         [5.487e-04, -2.801e-03, 4.619e-04],
#         [-6.079e-04, 4.619e-04, -3.179e-03]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[6.490e-01, 5.281e-01, 5.527e-01],
#         [8.600e-02, 6.691e-01, -7.427e-01],
#         [-7.598e-01, 5.283e-01, 3.864e-01]]
#
#    lattice parameters:
#
#    2.94228, 2.94108, 4.67063, 89.9193, 90.0696, 119.951
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (-0.306134, 0.0254543, 0.175178)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
	539	0	0	-1	0	4.2549e+00	-1.3811e+02	4.7867e+01	4.2566e+00	-1.3810e+02	4.7764e+01	1.6893e-03	1.5999e-02	1.0332e-01	-2.0666e-01	-2.6181e-01	-2.0673e-01	1.2615e+03	7.4579e+02	4.7764e+01
	-999	0	1	-1	0	4.2572e+00	-1.6497e+02	1.1011e+02	nan       	nan       	nan       	3.6235e-03	1.9801e+00	1.3490e+00	1.1661e-01	-1.0176e-01	-3.6084e-01	nan       	nan       	nan
	2709	0	1	0	0	4.2532e+00	1.5590e+02	1.5684e+02	4.2541e+00	1.5599e+02	1.5676e+02	9.1626e-04	8.7581e-02	7.6784e-02	3.2326e-01	1.6005e-01	-1.5411e-01	8.6184e+02	6.8543e+02	1.5676e+02
	437	0	0	1	0	4.2549e+00	4.1885e+01	4.2154e+01	4.2547e+00	4.1901e+01	4.2266e+01	1.6408e-04	1.5957e-02	1.1257e-01	2.0666e-01	2.6181e-01	2.0673e-01	7.6458e+02	1.2995e+03	4.2266e+01
	1707	0	-1	1	0	4.2572e+00	1.5032e+01	1.0570e+02	4.2558e+00	1.5002e+01	1.0576e+02	1.4441e-03	2.9461e-02	6.0485e-02	-1.1661e-01	1.0176e-01	3.6084e-01	9.1672e+02	1.3839e+03	1.0576e+02
	2641	0	-1	0	0	4.2532e+00	-2.4099e+01	1.5218e+02	4.2577e+00	-2.4010e+01	1.5227e+02	4.5692e-03	8.8773e-02	8.3593e-02	-3.2326e-01	-1.6005e-01	1.5411e-01	1.1646e+03	1.3650e+03	1.5227e+02
	359	1	0	0	-2	4.6432e+00	1.3219e+02	3.8414e+01	4.6417e+00	1.3223e+02	3.8264e+01	1.4702e-03	4.7917e-02	1.5048e-01	-2.3590e-01	3.1703e-01	-1.6493e-01	7.1262e+02	7.4973e+02	3.8264e+01
	224	1	0	0	2	4.6432e+00	-4.7815e+01	3.1505e+01	4.6416e+00	-4.7794e+01	3.1265e+01	1.5349e-03	2.0341e-02	2.3965e-01	2.3590e-01	-3.1703e-01	1.6493e-01	1.3139e+03	1.2951e+03	3.1265e+01
	800	2	0	-1	1	4.8492e+00	-1.0982e+02	6.1597e+01	4.8498e+00	-1.0983e+02	6.1610e+01	5.3732e-04	5.7980e-03	1.3108e-02	-8.8705e-02	-4.2033e-01	-1.2426e-01	1.4122e+03	8.7925e+02	6.1610e+01
	2255	2	1	-1	1	4.8525e+00	-1.4440e+02	1.3310e+02	4.8471e+00	-1.4434e+02	1.3277e+02	5.3785e-03	5.9535e-02	3.3535e-01	2.3456e-01	-2.6028e-01	-2.7837e-01	1.2601e+03	6.8046e+02	1.3277e+02
	481	2	0	-1	-1	4.8454e+00	-1.6662e+02	4.4188e+01	4.8477e+00	-1.6659e+02	4.4263e+01	2.2296e-03	3.4001e-02	7.4266e-02	-3.2461e-01	-1.0330e-01	-2.8920e-01	1.1114e+03	6.1032e+02	4.4263e+01
	2292	2	1	0	-1	4.8446e+00	1.3446e+02	1.3441e+02	4.8466e+00	1.3451e+02	1.3469e+02	1.9665e-03	4.5119e-02	2.7971e-01	2.0531e-01	3.1857e-01	-2.3658e-01	7.1094e+02	7.2783e+02	1.3469e+02
	1427	2	1	-1	-1	4.8463e+00	1.7270e+02	9.2269e+01	4.8456e+00	1.7267e+02	9.2265e+01	7.1711e-04	2.4898e-02	4.0166e-03	-1.3456e-03	5.6756e-02	-4.4331e-01	9.5902e+02	6.0388e+02	9.2265e+01
	379	2	0	1	1	4.8454e+00	1.3378e+01	3.9208e+01	4.8455e+00	1.3404e+01	3.9264e+01	5.0316e-05	2.6239e-02	5.5748e-02	3.2461e-01	1.0330e-01	2.8920e-01	9.1476e+02	1.4350e+03	3.9264e+01
	1331	2	-1	1	1	4.8463e+00	-7.3024e+00	8.7383e+01	4.8469e+00	-7.3313e+00	8.7264e+01	6.2087e-04	2.8898e-02	1.1890e-01	1.3456e-03	-5.6756e-02	4.4331e-01	1.0672e+03	1.4447e+03	8.7264e+01
	2154	2	-1	0	1	4.8446e+00	-4.5535e+01	1.2750e+02	4.8496e+00	-4.5473e+01	1.2776e+02	5.0261e-03	6.1988e-02	2.6588e-01	-2.0531e-01	-3.1857e-01	2.3658e-01	1.3156e+03	1.3224e+03	1.2776e+02
	2133	2	-1	1	-1	4.8525e+00	3.5602e+01	1.2713e+02	4.8492e+00	3.5633e+01	1.2681e+02	3.2113e-03	3.0699e-02	3.2216e-01	-2.3456e-01	2.6028e-01	2.7837e-01	7.6590e+02	1.3696e+03	1.2681e+02
	530	2	0	1	-1	4.8492e+00	7.0179e+01	4.7361e+01	4.8488e+00	7.0185e+01	4.7269e+01	4.4189e-04	5.4392e-03	9.2327e-02	8.8705e-02	4.2033e-01	1.2426e-01	6.1402e+02	1.1665e+03	4.7269e+01
	2683	3	1	-1	2	6.3058e+00	-1.3383e+02	1.5548e+02	6.2989e+00	-1.3370e+02	1.5527e+02	6.8289e-03	1.2779e-01	2.1494e-01	3.5251e-01	-4.1879e-01	-1.9591e-01	1.4119e+03	6.4374e+02	1.5527e+02
	-999	3	0	-1	-2	6.2965e+00	1.7453e+02	4.3186e+01	nan       	nan       	nan       	2.0198e-02	5.6259e+00	4.4061e+00	-4.4256e-01	5.5220e-02	-3.7166e-01	nan       	nan       	nan
	-999	3	1	0	-2	6.2964e+00	1.2461e+02	1.1084e+02	nan       	nan       	nan       	2.3298e-02	3.7730e+00	5.5819e+00	8.7359e-02	4.7708e-01	-3.1904e-01	nan       	nan       	nan
	1190	3	1	-1	-2	6.2963e+00	1.5820e+02	8.0606e+01	6.2965e+00	1.5818e+02	8.0774e+01	2.4231e-04	1.4059e-02	1.6802e-01	-1.1930e-01	2.1527e-01	-5.2577e-01	8.0817e+02	5.1191e+02	8.0774e+01
	-999	3	0	1	2	6.2965e+00	-5.4663e+00	3.6861e+01	nan       	nan       	nan       	2.1989e-02	5.5649e+00	4.1345e+00	4.4256e-01	-5.5220e-02	3.7166e-01	nan       	nan       	nan
	-999	3	-1	1	2	6.2963e+00	-2.1801e+01	7.3826e+01	nan       	nan       	nan       	1.1456e-02	8.0162e+00	1.2440e+01	1.1930e-01	-2.1527e-01	5.2577e-01	nan       	nan       	nan
	1580	3	-1	0	2	6.2964e+00	-5.5390e+01	9.9782e+01	6.3006e+00	-5.5366e+01	9.9768e+01	4.1611e-03	2.3250e-02	1.3782e-02	-8.7359e-02	-4.7708e-01	3.1904e-01	1.4676e+03	1.3382e+03	9.9768e+01
	2522	3	-1	1	-2	6.3058e+00	4.6171e+01	1.4639e+02	6.3009e+00	4.6272e+01	1.4627e+02	4.8493e-03	1.0094e-01	1.1908e-01	-3.5251e-01	4.1879e-01	1.9591e-01	6.1410e+02	1.4065e+03	1.4627e+02
	-999	3	0	1	-2	6.3024e+00	8.6069e+01	8.6214e+01	nan       	nan       	nan       	1.5342e-03	7.2771e-02	9.6494e-01	-2.9247e-02	5.7884e-01	4.1799e-02	nan       	nan       	nan
	1279	4	1	-2	0	7.3768e+00	-1.4760e+02	8.5350e+01	7.3740e+00	-1.4761e+02	8.5265e+01	2.7966e-03	9.3533e-03	8.5746e-02	-9.0050e-02	-3.6357e-01	-5.6757e-01	1.3595e+03	4.7763e+02	8.5265e+01
	2287	4	2	-1	0	7.3738e+00	1.7507e+02	1.3420e+02	7.3719e+00	1.7508e+02	1.3426e+02	1.8894e-03	1.4588e-02	6.0138e-02	4.3987e-01	5.8292e-02	-5.1495e-01	9.5767e+02	3.8094e+02	1.3426e+02
	1105	4	-1	2	0	7.3768e+00	3.2395e+01	7.6619e+01	7.3743e+00	3.2382e+01	7.6752e+01	2.4946e-03	1.3153e-02	1.3330e-01	9.0050e-02	3.6357e-01	5.6757e-01	6.6630e+02	1.5704e+03	7.6752e+01
	2135	4	-2	1	0	7.3738e+00	-4.9297e+00	1.2680e+02	7.3754e+00	-4.9257e+00	1.2676e+02	1.5932e-03	4.0539e-03	3.8323e-02	-4.3987e-01	-5.8292e-02	5.1495e-01	1.0687e+03	1.6700e+03	1.2676e+02
	-999	5	0	-1	-3	8.1630e+00	1.6345e+02	4.3272e+01	nan       	nan       	nan       	2.1487e-02	4.9114e+00	7.5037e+00	-5.6051e-01	2.1374e-01	-4.5413e-01	nan       	nan       	nan
	1447	5	1	0	-3	8.1633e+00	1.2212e+02	9.3286e+01	8.1651e+00	1.2212e+02	9.3269e+01	1.7756e-03	3.1088e-03	1.6470e-02	-3.0592e-02	6.3560e-01	-4.0151e-01	4.0590e+02	6.4289e+02	9.3269e+01
	1043	5	1	-1	-3	8.1621e+00	1.5012e+02	7.3395e+01	8.1630e+00	1.5012e+02	7.3269e+01	9.0064e-04	6.8840e-03	1.2584e-01	-2.3725e-01	3.7379e-01	-6.0824e-01	6.5602e+02	4.0219e+02	7.3269e+01
	307	5	0	1	-3	8.1698e+00	1.0097e+02	3.6008e+01	8.1676e+00	1.0102e+02	3.5763e+01	2.1950e-03	4.4207e-02	2.4467e-01	-1.4720e-01	7.3736e-01	-4.0667e-02	3.0895e+02	8.8529e+02	3.5763e+01
	279	5	0	1	3	8.1630e+00	-1.6547e+01	3.4757e+01	8.1624e+00	-1.6509e+01	3.4768e+01	5.9645e-04	3.8158e-02	1.0829e-02	5.6051e-01	-2.1374e-01	4.5413e-01	1.2171e+03	1.7107e+03	3.4768e+01
	848	5	-1	1	3	8.1621e+00	-2.9876e+01	6.3987e+01	8.1638e+00	-2.9889e+01	6.3774e+01	1.6572e-03	1.3396e-02	2.1307e-01	2.3725e-01	-3.7379e-01	6.0824e-01	1.3709e+03	1.6459e+03	6.3774e+01
	1137	5	-1	0	3	8.1633e+00	-5.7875e+01	7.8000e+01	8.1666e+00	-5.7870e+01	7.8259e+01	3.2049e-03	5.1340e-03	2.5896e-01	3.0592e-02	-6.3560e-01	4.0151e-01	1.6214e+03	1.4057e+03	7.8259e+01
#
#    final completeness for grain 20: 81.5789%
#####################


#####################
#### grain 28

#    orientation:
#
#    q = [7.148885e-01, 4.875471e-01, 5.007810e-01, -2.122747e-02]
#
#    R = [[4.975e-01, 5.187e-01, 6.953e-01],
#         [4.580e-01, 5.237e-01, -7.183e-01],
#         [-7.367e-01, 6.758e-01, 2.303e-02]]
#
#    left stretch tensor:
#
#    V = [[9.974e-01, 1.039e-04, -2.634e-05],
#         [1.039e-04, 9.972e-01, -3.677e-04],
#         [-2.634e-05, -3.677e-04, 9.970e-01]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[-2.646e-03, 1.042e-04, -2.639e-05],
#         [1.042e-04, -2.763e-03, -3.688e-04],
#         [-2.639e-05, -3.688e-04, -3.030e-03]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-2.563e-03, 2.442e-04, -1.450e-04],
#         [2.442e-04, -3.076e-03, 1.990e-04],
#         [-1.450e-04, 1.990e-04, -2.799e-03]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[4.988e-01, 5.200e-01, 6.972e-01],
#         [4.589e-01, 5.253e-01, -7.204e-01],
#         [-7.388e-01, 6.781e-01, 2.285e-02]]
#
#    lattice parameters:
#
#    2.94325, 2.94149, 4.6724, 89.9719, 90.0166, 119.992
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (0.0988932, 0.00838348, -0.172022)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
	680	0	0	-1	0	4.2561e+00	-1.4839e+02	5.5015e+01	4.2560e+00	-1.4841e+02	5.5260e+01	5.1955e-05	1.3492e-02	2.4473e-01	-2.0348e-01	-2.0557e-01	-2.6535e-01	1.2079e+03	7.0599e+02	5.5260e+01
	1645	0	1	-1	0	4.2553e+00	1.7227e+02	1.0211e+02	4.2553e+00	1.7225e+02	1.0227e+02	6.9403e-05	2.5215e-02	1.5568e-01	6.7292e-02	5.2730e-02	-3.8303e-01	9.6300e+02	6.5387e+02	1.0227e+02
	-999	0	1	0	0	4.2535e+00	1.3878e+02	1.5934e+02	nan       	nan       	nan       	2.6227e-02	1.7033e+01	2.5714e+00	2.7078e-01	2.5830e-01	-1.1769e-01	nan       	nan       	nan
	-999	0	0	1	0	4.2561e+00	3.1607e+01	5.0018e+01	nan       	nan       	nan       	9.9676e-03	1.3967e+00	1.7404e+00	2.0348e-01	2.0557e-01	2.6535e-01	nan       	nan       	nan
	1548	0	-1	1	0	4.2553e+00	-7.7269e+00	9.7817e+01	4.2556e+00	-7.7533e+00	9.7772e+01	2.9281e-04	2.6311e-02	4.5331e-02	-6.7292e-02	-5.2730e-02	3.8303e-01	1.0633e+03	1.3909e+03	9.7772e+01
	2668	0	-1	0	0	4.2535e+00	-4.1217e+01	1.5368e+02	4.2563e+00	-4.1069e+01	1.5377e+02	2.8024e-03	1.4737e-01	8.4498e-02	-2.7078e-01	-2.5830e-01	1.1769e-01	1.2577e+03	1.3029e+03	1.5377e+02
	1217	2	0	-1	1	4.8487e+00	-1.2646e+02	8.2220e+01	4.8472e+00	-1.2647e+02	8.2262e+01	1.5433e-03	1.5226e-02	4.2747e-02	-5.4679e-02	-3.5932e-01	-2.6047e-01	1.3539e+03	7.7041e+02	8.2262e+01
	2042	2	1	-1	1	4.8482e+00	-1.6693e+02	1.2223e+02	4.8475e+00	-1.6692e+02	1.2226e+02	6.8757e-04	1.0214e-02	3.0032e-02	2.1610e-01	-1.0102e-01	-3.7815e-01	1.1090e+03	6.0940e+02	1.2226e+02
	388	2	0	-1	-1	4.8471e+00	-1.7334e+02	3.9930e+01	4.8487e+00	-1.7334e+02	3.9765e+01	1.6209e-03	7.6424e-04	1.6476e-01	-3.5229e-01	-5.1824e-02	-2.7022e-01	1.0623e+03	6.0208e+02	3.9765e+01
	-999	2	1	0	-1	4.8456e+00	1.1264e+02	1.4113e+02	nan       	nan       	nan       	6.1365e-04	7.5556e-02	5.5574e-01	1.2197e-01	4.1205e-01	-1.2256e-01	nan       	nan       	nan
	1186	2	1	-1	-1	4.8464e+00	1.5246e+02	8.0865e+01	4.8471e+00	1.5243e+02	8.0765e+01	6.8135e-04	3.2508e-02	1.0079e-01	-8.1512e-02	2.0648e-01	-3.8791e-01	8.1706e+02	6.4690e+02	8.0765e+01
	293	2	0	1	1	4.8471e+00	6.6637e+00	3.5050e+01	4.8461e+00	6.6704e+00	3.5256e+01	1.0538e-03	6.7143e-03	2.0639e-01	3.5229e-01	5.1824e-02	2.7022e-01	9.6391e+02	1.4441e+03	3.5256e+01
