Orientation: O[row][col]

Sp_ID O[0][0] O[0][1] O[0][2] O[1][0] O[1][1] O[1][2] O[2][0] O[2][1] O[2][2] X Y Z a b c alpha beta gamma Err1 Err2 Err3 MeanRadius Confidence 
6386 0.194456 -0.538825 0.819667 0.808535 0.561171 0.177082 -0.555389 0.628295 0.544782 -305.439629 -379.192160 -6.699228 3.614957 3.616822 3.619143 90.024112 89.977190 90.018637 46.066089 0.029362 0.024891 143.626685 0.916667 
6393 -0.332062 0.359274 -0.872156 -0.907580 0.130198 0.399182 0.256969 0.924105 0.282836 -426.975742 -454.030306 13.864535 3.613108 3.611513 3.616735 89.993887 90.062582 89.976249 49.448979 0.059297 0.046641 126.237216 0.916667 
6399 -0.327547 0.638517 -0.696425 -0.882898 -0.469323 -0.015049 -0.336458 0.609944 0.717471 -58.068630 -414.014046 -6.103562 3.618999 3.615195 3.617791 89.972546 90.076216 89.945948 64.813330 0.060443 0.052948 103.704735 0.916667 
6400 -0.342840 0.930506 -0.128918 -0.936831 -0.328539 0.120043 0.069346 0.161929 0.984363 177.451006 190.459141 151.271483 3.613527 3.619532 3.618778 89.940422 89.953603 90.091987 133.126889 0.174767 0.090375 155.373016 0.750000 
6401 -0.195366 0.318992 -0.927403 -0.447335 0.812543 0.373719 0.872768 0.487872 -0.016047 353.103208 172.807104 16.667759 3.613444 3.613436 3.613484 90.051198 89.991176 90.008184 48.214033 0.068282 0.062706 192.509276 1.000000 
6412 -0.247000 0.259248 -0.933692 -0.599357 0.716252 0.357428 0.761421 0.647899 -0.021532 -383.242544 -46.374146 20.718740 3.617142 3.616123 3.612643 90.044759 89.959831 89.997322 29.463542 0.043824 0.036392 269.257143 0.916667 
6414 -0.352656 0.633290 -0.688896 -0.934378 -0.198416 0.295921 0.050716 0.748048 0.661704 39.127911 317.501460 -9.263558 3.616444 3.617534 3.616045 90.004595 89.974170 90.027947 37.257954 0.058518 0.049603 117.812179 0.916667 
6416 -0.194747 -0.844971 -0.498094 -0.430300 0.529941 -0.730756 0.881428 0.072018 -0.466795 493.245337 186.852416 24.846299 3.614422 3.617632 3.612898 90.118518 90.024307 90.013536 56.823475 0.073943 0.069630 106.170080 0.833333 
6423 0.249636 -0.963130 0.100310 0.932646 0.211275 -0.292462 0.260486 0.166562 0.951002 -196.620847 -278.308614 -12.345339 3.620167 3.615112 3.617821 89.776126 89.882263 90.269999 148.805382 0.281780 0.152283 266.623853 0.750000 
6424 0.260304 -0.215019 0.941280 0.960964 0.152356 -0.230944 -0.093752 0.964652 0.246285 -25.347468 63.252293 -20.015830 3.610713 3.608854 3.614281 89.902913 90.236668 89.900315 129.476095 0.121274 0.123755 60.664327 0.750000 
6427 0.118068 -0.421611 0.899057 0.513180 0.801019 0.308243 -0.850121 0.424985 0.310937 276.789841 -310.020930 31.241141 3.613823 3.611632 3.611634 90.101517 90.034595 90.020789 86.206055 0.053170 0.042535 272.960034 1.000000 
6437 0.255803 -0.961764 0.097845 0.928552 0.216278 -0.301687 0.268990 0.168027 0.948373 -124.173379 134.559011 10.858493 3.613151 3.614503 3.615704 90.007674 90.002115 89.964933 29.289233 0.124439 0.071075 320.617927 0.833333 
6446 -0.348502 0.499297 -0.793252 -0.889873 -0.442069 0.112699 -0.294402 0.745170 0.598372 35.835606 -249.531149 16.729162 3.613685 3.610772 3.616566 89.960240 90.157425 89.979468 50.172161 0.078591 0.069040 199.823822 0.916667 
6447 -0.364450 0.888878 -0.277618 -0.920838 -0.299600 0.249594 0.138684 0.346606 0.927702 -32.735823 405.602851 11.720563 3.612176 3.613293 3.616676 89.964597 90.021868 90.042562 45.046667 0.065987 0.040993 88.616429 1.000000 
6449 0.108434 -0.882454 0.457730 0.486125 -0.354567 -0.798727 0.867136 0.309123 0.390536 -392.258303 -250.111112 13.637754 3.615049 3.613200 3.616245 90.037112 89.993591 90.020421 92.478539 0.090553 0.096755 178.464666 0.750000 
6456 -0.332548 0.852522 0.403258 -0.819064 -0.049122 -0.571596 -0.467489 -0.520377 0.714605 294.873298 -302.537999 42.429002 3.614741 3.613659 3.614017 89.957398 90.059935 90.073687 37.531037 0.071715 0.054747 239.789623 0.833333 
6457 0.263059 -0.964693 0.012947 0.924241 0.248134 -0.290185 0.276727 0.088302 0.956883 261.270032 457.474000 -12.275822 3.612779 3.606623 3.616282 90.107073 89.928749 89.896887 98.265036 0.180537 0.076931 75.852665 0.833333 
6466 0.279749 -0.044696 0.959032 0.943828 0.195783 -0.266190 -0.175865 0.979628 0.096955 129.680693 269.358139 8.744992 3.614584 3.615904 3.614036 89.982955 90.084915 90.012369 44.717609 0.105841 0.076406 406.870475 1.000000 
6467 -0.371174 0.531737 -0.761239 -0.912694 -0.359832 0.193674 -0.170934 0.766666 0.618874 301.912044 -92.667594 6.869858 3.616204 3.614836 3.618008 90.004112 89.965760 90.029449 41.721727 0.060159 0.054936 161.336307 0.833333 
6468 -0.372587 0.871298 -0.319403 -0.912494 -0.281329 0.296998 0.168917 0.402111 0.899874 -30.896503 139.471466 45.406837 3.609729 3.609289 3.609523 89.974923 90.068640 90.042970 39.602720 0.097545 0.062010 135.375113 1.000000 
6470 -0.325958 -0.055079 -0.943779 -0.767166 0.598789 0.230015 0.552456 0.799010 -0.237434 82.068113 -293.723266 33.852922 3.610916 3.608815 3.614165 89.994170 90.000714 90.012717 62.601031 0.033530 0.032244 77.171005 0.833333 
6477 -0.341673 0.774784 -0.531948 -0.812693 -0.527841 -0.246805 -0.472005 0.347984 0.810011 308.184590 423.947359 -17.633775 3.614781 3.617447 3.619892 90.014706 90.031616 89.910783 40.315918 0.061401 0.048312 127.707139 0.750000 
6480 0.278122 -0.398018 0.874203 0.922817 -0.141850 -0.358171 0.266564 0.906345 0.327846 -1.638651 -240.618078 22.250299 3.612186 3.613581 3.613725 89.968726 90.109055 90.020263 21.155581 0.056416 0.054663 122.330700 1.000000 
6481 0.292087 -0.956375 -0.005633 0.956377 0.292111 -0.003890 0.005366 -0.004251 0.999977 -161.321164 139.275940 200.000000 3.617372 3.615499 3.610620 89.730000 90.270000 89.730000 182.197432 0.103987 0.181376 179.097975 0.750000 
6485 -0.302844 0.375745 -0.875843 -0.681072 0.557516 0.474676 0.666653 0.740265 0.087069 318.779445 -33.659479 31.609385 3.608679 3.610260 3.609865 89.996681 90.065384 90.039015 90.583406 0.045798 0.053846 92.856875 0.916667 
6488 0.290842 -0.337625 0.895221 0.940389 0.273281 -0.202451 -0.176294 0.900737 0.396981 362.536105 321.538090 13.923213 3.612725 3.622773 3.614230 89.973435 89.991522 89.732426 47.095677 0.118453 0.093445 141.599962 0.750000 
6489 0.290846 -0.337890 0.895119 0.940393 0.273317 -0.202385 -0.176268 0.900627 0.397242 350.472406 328.768843 10.997846 3.612885 3.617557 3.613818 89.984734 90.141694 90.072741 126.844814 0.208259 0.177707 143.349683 0.750000 
6492 0.081507 -0.414830 -0.906241 0.375792 0.854948 -0.357552 0.923113 -0.311416 0.225574 51.716818 266.205677 5.959860 3.613921 3.617250 3.617218 89.966046 90.010749 90.010990 40.675404 0.063748 0.052701 140.110687 0.750000 
6499 0.227758 -0.916615 0.328547 0.756179 -0.046072 -0.652740 0.613449 0.397107 0.682632 103.135664 -214.208746 14.938919 3.610389 3.608213 3.615720 89.908777 89.977197 90.245170 141.922882 0.150281 0.123509 164.803897 0.750000 
6503 0.286366 -0.104635 0.952390 0.921086 0.303757 -0.243581 -0.263808 0.946986 0.183364 88.033371 386.862763 26.732054 3.616095 3.616937 3.614830 90.010693 89.971756 90.069908 64.812523 0.067723 0.061344 353.909438 0.833333 
6509 -0.355081 0.115164 -0.927715 -0.804343 0.468082 0.365967 0.476393 0.876149 -0.073575 -218.997226 -370.028922 51.878475 3.610669 3.610874 3.613595 89.811195 90.245591 90.003018 47.381070 0.075960 0.064584 111.140150 0.750000 
6511 0.228469 -0.911034 0.343247 0.758923 -0.054170 -0.648923 0.609785 0.408757 0.679028 142.101168 364.377216 -16.720220 3.611387 3.624235 3.616478 90.067614 89.990134 90.053917 69.692246 0.070724 0.061146 206.821643 0.750000 
6513 0.305177 -0.064453 0.950112 0.952296 0.021314 -0.304432 -0.000629 0.997693 0.067883 263.511779 -462.450988 30.785925 3.618343 3.617205 3.614429 90.018458 89.945635 90.058342 137.543668 0.078373 0.138170 165.776693 0.750000 
6514 0.303665 -0.920399 0.246280 0.952018 0.303439 -0.039833 -0.038069 0.246559 0.968380 261.267913 147.157794 48.301809 3.616142 3.612024 3.611102 90.018885 89.989111 90.101117 30.611931 0.078914 0.064441 132.266789 0.750000 
6516 0.261971 -0.082464 0.961546 0.831011 0.525878 -0.181307 -0.490705 0.846553 0.206293 -150.385572 441.796385 57.478040 3.616855 3.607080 3.604155 90.270000 90.220554 90.073558 175.204053 0.137449 0.121192 250.791749 0.750000 
6532 0.232584 -0.915276 0.328900 0.756252 -0.042444 -0.652902 0.611545 0.400586 0.682308 -18.197515 -314.237566 22.313981 3.609084 3.604812 3.615417 90.036157 89.923324 89.978575 91.144502 0.052430 0.057467 154.427693 0.750000 
6534 0.295548 -0.884934 0.359921 0.917931 0.158674 -0.363627 0.264675 0.437852 0.859205 -182.045721 331.271363 5.274386 3.614437 3.615723 3.613968 89.956307 90.014300 90.077947 37.170788 0.061065 0.040989 246.439582 1.000000 
6535 0.307485 -0.940190 0.146612 0.944941 0.283570 -0.163321 0.111978 0.188758 0.975618 -364.748784 -333.833466 34.342868 3.611241 3.611496 3.615075 89.933285 90.171891 90.033202 50.983221 0.271949 0.093578 89.240843 1.000000 
6536 0.199901 0.363285 0.909980 0.651830 0.644093 -0.400328 -0.731545 0.673178 -0.108045 241.998211 -268.685615 24.598173 3.609992 3.609887 3.610315 90.151904 90.135869 89.994827 21.590695 0.028617 0.030928 114.823841 0.750000 
6539 -0.402146 0.772044 -0.492165 -0.911757 -0.386730 0.138342 -0.083529 0.504369 0.859439 -279.926703 348.376881 29.599300 3.614608 3.612879 3.613913 90.013643 90.052769 89.995659 38.907587 0.049318 0.034958 148.327523 0.916667 
6544 0.266660 -0.079993 0.960465 0.829644 0.526217 -0.186513 -0.490494 0.846580 0.206686 163.533873 333.232883 38.644636 3.614243 3.616913 3.610950 90.189919 89.950944 90.011102 69.757210 0.129560 0.105771 209.096991 0.750000 
6548 -0.326297 0.917757 0.226392 -0.712602 -0.081465 -0.696823 -0.621071 -0.388698 0.680576 13.331154 114.222847 38.892050 3.606201 3.604630 3.608141 89.947462 90.042794 89.981899 79.618197 0.054249 0.058896 79.797898 1.000000 
6550 -0.180618 0.013288 -0.983464 -0.319637 0.944841 0.071469 0.930166 0.327260 -0.166408 -247.677287 -125.325626 12.312745 3.613000 3.615401 3.613023 90.006621 90.011418 90.004790 34.260995 0.038650 0.028076 135.494397 0.750000 
6551 0.172383 -0.956978 -0.233404 0.585176 0.290098 -0.757240 0.792372 -0.006047 0.610008 -258.011313 -21.300852 26.293500 3.615152 3.607435 3.616641 90.037671 89.987059 89.923314 29.774179 0.075130 0.055536 194.992060 0.750000 
6558 -0.383107 0.923595 -0.014200 -0.846907 -0.357351 -0.393763 -0.368751 -0.138827 0.919103 92.198260 219.018196 0.534020 3.616403 3.612619 3.614878 90.058172 89.975166 89.964451 35.422931 0.086203 0.046628 113.678251 0.916667 
6559 -0.403354 0.908096 0.112547 -0.896486 -0.367528 -0.247459 -0.183353 -0.200711 0.962339 -340.120830 -267.048281 35.306310 3.612839 3.613763 3.613630 89.969937 90.028662 89.969555 44.038479 0.064125 0.039718 182.767200 0.916667 
6560 0.290038 -0.913336 -0.285824 0.881051 0.371442 -0.292883 0.373668 -0.166878 0.912428 17.010304 -187.618850 15.316240 3.614990 3.615371 3.613913 90.023607 89.999546 90.047005 38.756125 0.063078 0.047367 267.441818 1.000000 
6561 0.058537 -0.228315 0.971826 0.273631 0.939881 0.204328 -0.960052 0.253961 0.117491 252.490138 357.699276 36.461000 3.614463 3.613574 3.616160 90.040256 90.009602 89.988787 42.454095 0.048216 0.042666 103.375615 1.000000 
6565 0.309274 -0.126507 0.942521 0.912050 0.320110 -0.256309 -0.269285 0.938896 0.214382 238.229761 138.383394 12.041240 3.615269 3.614317 3.614305 90.019900 90.061536 90.008598 27.508770 0.059588 0.042567 273.693692 1.000000 
6570 -0.213242 0.941544 0.260810 -0.411056 0.155710 -0.898213 -0.886319 -0.298744 0.353824 34.356668 -169.676302 15.097610 3.621224 3.611705 3.615933 89.998620 89.991245 89.911119 59.644374 0.104029 0.088495 127.332674 0.750000 
6573 -0.169948 -0.928240 -0.330891 -0.282251 0.367558 -0.886135 0.944168 -0.057203 -0.324462 -310.017103 35.151043 -76.985393 3.611436 3.606385 3.604198 90.268918 89.941825 90.062732 113.473687 0.102559 0.113155 50.229509 0.750000 
6582 -0.313259 0.486382 -0.815660 -0.632915 0.533412 0.561151 0.708017 0.692029 0.140742 36.308867 -281.230853 26.745333 3.612639 3.613699 3.609528 90.047396 89.918695 90.015074 24.766288 0.044254 0.043614 154.643413 0.833333 
6599 0.083798 -0.283766 0.955225 0.320239 0.915416 0.243847 -0.943623 0.285466 0.167583 -183.409740 420.941220 -7.598557 3.614871 3.611895 3.613293 90.113422 89.987051 90.015435 63.222790 0.046409 0.051376 90.624396 0.916667 
6601 0.296238 -0.954124 -0.043485 0.836646 0.281187 -0.470061 0.460724 0.102868 0.881562 125.722968 187.750671 15.555533 3.613811 3.611935 3.615240 90.135010 89.965592 89.983877 34.558492 0.145217 0.079720 336.427728 0.833333 
6605 0.163049 0.482174 0.860769 0.524465 0.696610 -0.489562 -0.835675 0.531266 -0.139302 441.520015 459.950536 26.583554 3.612597 3.615313 3.614054 90.054809 90.018304 90.008133 80.000768 0.038089 0.030564 278.161308 1.000000 
6608 0.162427 -0.233680 0.958651 0.501714 0.856145 0.123686 -0.849647 0.460878 0.256301 490.389137 223.689085 -3.490818 3.621076 3.616758 3.616833 89.965758 90.020746 90.045450 49.783137 0.034954 0.036349 97.501528 0.750000 
6616 -0.429927 0.900925 0.059128 -0.885332 -0.407830 -0.223299 -0.177062 -0.148351 0.972955 -391.528926 96.177219 16.031759 3.612961 3.613679 3.612589 90.007023 89.990131 89.903394 39.256914 0.117178 0.065554 298.037262 1.000000 
6618 -0.329684 0.942197 0.059778 -0.649002 -0.180197 -0.739138 -0.685642 -0.282478 0.670896 -55.081117 -215.548589 66.505503 3.606490 3.606959 3.604366 90.261616 89.832202 90.091268 142.639338 0.183289 0.169353 96.617387 0.750000 
6619 -0.435429 0.745734 -0.504265 -0.892478 -0.284283 0.350237 0.117830 0.602549 0.789336 -131.312162 -263.864391 73.219272 3.616387 3.617140 3.607618 90.136390 89.980965 90.028481 98.215371 0.086138 0.092937 60.092843 0.750000 
6624 -0.332383 0.941230 0.060062 -0.649189 -0.182128 -0.738501 -0.684160 -0.284457 0.671572 73.438794 -63.687061 40.744636 3.610290 3.610912 3.609654 90.265302 89.841049 89.940730 38.164541 0.214012 0.168489 101.489644 0.833333 
6626 0.259796 -0.933494 -0.247174 0.716138 0.357957 -0.599177 0.647806 -0.021347 0.761506 -336.062286 150.076491 195.259880 3.604221 3.612863 3.618971 89.851752 89.815365 90.010837 99.582311 0.099607 0.121596 258.143897 0.750000 
6630 0.351323 -0.014399 0.936144 0.922234 0.177711 -0.343369 -0.161419 0.983977 0.075713 164.345683 154.809165 -17.581053 3.616361 3.615905 3.617792 90.009029 89.996229 89.980884 38.529412 0.038147 0.023559 78.899966 0.750000 
6636 0.351997 -0.594059 0.723320 0.922492 0.089360 -0.375531 0.158451 0.799443 0.579469 -190.744762 391.455010 0.533765 3.615960 3.613304 3.616445 89.994915 90.000875 90.031557 72.007269 0.044539 0.035482 270.673463 1.000000 
6637 0.035815 0.151971 0.987736 0.191627 0.968985 -0.156034 -0.980814 0.194865 0.005582 416.888418 484.980444 20.124797 3.616212 3.617226 3.615443 90.040868 89.959106 90.129817 83.701657 0.095253 0.063503 145.181491 0.833333 
6641 0.298016 -0.925506 -0.233720 0.801119 0.375630 -0.465950 0.519032 -0.048377 0.853385 124.260257 -137.037249 28.972365 3.612616 3.613161 3.612263 90.089002 90.015930 90.000500 27.114161 0.075789 0.053107 194.170574 0.916667 
6643 -0.391080 0.855815 0.338581 -0.755621 -0.088535 -0.648998 -0.525446 -0.509649 0.681296 363.281976 450.417212 6.342902 3.614003 3.614644 3.615707 90.146547 90.074303 90.259426 58.098597 0.138800 0.111148 155.722467 0.750000 
6649 0.352787 -0.593693 0.723236 0.922261 0.090077 -0.375927 0.158038 0.799634 0.579318 -125.565368 579.541412 -3.575893 3.605801 3.615214 3.616581 89.980925 90.141466 89.985451 73.365251 0.125101 0.098918 234.590423 0.916667 
6651 -0.443074 -0.123059 -0.887999 -0.872193 0.288198 0.395249 0.207281 0.949631 -0.235024 -261.769268 101.066744 10.061999 3.615661 3.616346 3.612233 90.001400 90.019481 90.016846 72.588701 0.067130 0.039288 375.819127 1.000000 
6652 -0.442676 0.749070 -0.492881 -0.863520 -0.504230 0.009243 -0.241602 0.429704 0.870048 -377.499620 -49.801669 4.800156 3.617011 3.614521 3.615574 89.999910 89.971939 90.053265 40.178990 0.034752 0.033015 91.934514 0.916667 
6654 -0.431529 0.073193 -0.899125 -0.836807 0.339809 0.429283 0.336951 0.937642 -0.085389 -312.549181 -182.776919 4.649145 3.615452 3.618792 3.619451 90.003918 90.011254 90.000104 60.664199 0.052708 0.042017 88.989903 0.750000 
6656 0.356460 -0.658422 0.662885 0.911379 0.088812 -0.401871 0.205729 0.747391 0.631730 323.798472 -338.106579 46.194732 3.608548 3.608038 3.611334 89.963364 90.091734 90.048975 66.162025 0.085344 0.072352 96.534828 1.000000 
6661 0.036610 0.152089 0.987689 0.191467 0.968973 -0.156304 -0.980816 0.194832 0.006354 405.858374 469.347236 23.417987 3.613265 3.616449 3.615444 90.055648 90.006059 90.071007 142.533253 0.039994 0.055310 164.960245 0.833333 
6663 -0.458507 0.787013 -0.412773 -0.887455 -0.380996 0.259357 0.046853 0.485234 0.873128 -65.401655 430.655602 9.481706 3.612882 3.614469 3.616770 89.974597 90.078541 90.070647 93.515431 0.089064 0.059155 198.410321 0.916667 
6665 0.138499 -0.960615 0.240909 0.432193 -0.160242 -0.887430 0.891082 0.227027 0.392978 -82.358414 -442.437050 12.278279 3.617257 3.608468 3.614676 90.086939 90.005043 89.889061 69.083382 0.082666 0.057008 199.471130 0.750000 
6668 -0.440865 0.437092 -0.783957 -0.843205 -0.501046 0.194828 -0.307641 0.746929 0.589452 302.473412 380.473001 12.407862 3.614493 3.614203 3.613964 90.024800 90.027802 90.007147 28.135408 0.030804 0.025993 286.913712 0.916667 
6669 -0.449876 0.750261 -0.484479 -0.856105 -0.207781 0.473192 0.254352 0.627643 0.735778 6.265868 -138.394112 95.102192 3.604209 3.604165 3.604201 90.270000 89.730000 90.139682 159.471620 0.350489 0.286296 58.683241 0.750000 
6671 0.313851 -0.917944 -0.242644 0.801838 0.393110 -0.450023 0.508482 -0.053321 0.859420 71.890992 206.730075 5.104930 3.615848 3.610190 3.614532 89.994669 90.008242 90.015292 25.667681 0.027502 0.018520 87.509994 0.750000 
6676 -0.468992 0.095895 -0.877981 -0.882691 -0.017062 0.469644 0.030057 0.995245 0.092647 22.998331 -613.029739 38.271460 3.610434 3.620626 3.611849 89.730000 89.845525 90.261831 110.653649 0.107892 0.148330 125.871175 0.750000 
6681 -0.341058 0.919261 0.196570 -0.617708 -0.061533 -0.783997 -0.708602 -0.388811 0.588821 36.283307 143.607970 18.833600 3.612553 3.614577 3.615318 90.029018 89.979418 89.983653 16.046687 0.066574 0.054812 279.620462 0.833333 
6683 -0.468470 0.344158 -0.813690 -0.883042 -0.153432 0.443503 0.027789 0.926290 0.375784 -283.701273 -358.040189 6.040234 3.614514 3.615072 3.614327 89.984615 89.994743 90.037733 26.939790 0.052307 0.036108 197.634719 0.833333 
6684 -0.458210 0.764930 -0.452688 -0.857710 -0.246903 0.450968 0.233189 0.594912 0.769222 175.799509 -85.086012 37.318127 3.614985 3.613840 3.611948 90.005108 90.037915 89.983497 30.973627 0.050576 0.047166 94.112662 0.750000 
6687 0.331772 -0.853923 0.400928 0.819880 0.050792 -0.570278 0.466609 0.517915 0.716966 68.989502 -641.641587 -196.563669 3.613851 3.610888 3.610933 89.836786 90.124005 90.011888 163.063191 0.131914 0.129922 190.752912 0.750000 
6690 -0.444311 0.849302 -0.285086 -0.823461 -0.512502 -0.243420 -0.352844 0.126603 0.927077 -457.164477 471.541599 47.298569 3.609975 3.610614 3.611710 90.158050 90.041868 90.081011 36.727833 0.139001 0.069994 113.060786 1.000000 
6692 0.143231 -0.731002 -0.667174 0.422923 0.654682 -0.626520 0.894775 -0.192426 0.402928 -194.335538 326.038807 4.622618 3.615851 3.615094 3.615084 90.056332 89.985616 89.933176 55.194741 0.110326 0.068625 182.895226 0.750000 
6695 0.361191 0.074760 0.929490 0.866003 0.342752 -0.364089 -0.345804 0.936447 0.059056 -430.115201 -190.332714 -33.481156 3.617547 3.617806 3.606410 89.909849 90.146279 89.800836 82.269888 0.085695 0.078529 90.459260 0.750000 
6703 -0.376428 0.840641 0.389391 -0.668062 0.044898 -0.742750 -0.641869 -0.539729 0.544699 -195.912348 58.995263 45.051678 3.610701 3.609548 3.609935 90.189284 89.916177 90.030000 39.869491 0.071363 0.060694 73.254534 0.750000 
6708 -0.485478 0.717938 -0.498875 -0.872631 -0.363238 0.326456 0.053165 0.593821 0.802839 9.605242 -176.787367 20.896739 3.613897 3.613568 3.613491 89.994579 90.120113 89.943004 44.727030 0.119967 0.093945 85.984423 1.000000 
6711 -0.313537 -0.037717 -0.948827 -0.517852 0.844338 0.137560 0.795942 0.534482 -0.284263 222.443974 114.963460 -169.307864 3.621060 3.620410 3.616829 90.025281 90.012127 89.967233 223.271357 0.109821 0.176957 164.108762 0.750000 
6714 -0.489383 0.744868 -0.453516 -0.868817 -0.461311 0.179858 -0.075241 0.482042 0.872912 -419.124559 343.068630 -200.000000 3.606473 3.604155 3.620922 89.730000 89.988847 90.270000 156.772799 0.166221 0.123575 126.588739 0.750000 
